"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"DDB_G0290103",3043.24007712932,-0.00452797008703789,0.105541608835226,0.0181568241355274,0.985513746301267,0.99326899975279,"not sig."
"DDB_G0290105",114.892185039612,0.541284579539076,0.142895118922764,4.06421121717331,4.81951681630963e-05,0.00140780622792202,"FDR 0.05"
"DDB_G0290109",12.6066232409476,0.155733647784416,0.164452899479739,0.785617801854953,0.432091432031147,0.650796432723008,"not sig."
"DDB_G0290111",187.283464029435,0.148899909357963,0.141410556483055,1.04099065728241,0.297879884312699,0.524844656883205,"not sig."
"DDB_G0290113",7.73165210900924,0.268048236054996,0.149370142496047,1.3016627381259,0.193031702723827,0.406523886965813,"not sig."
"DDB_G0290121",1378.68464626751,-0.0660669663896587,0.12102687764326,-0.0480003827212004,0.961715937592724,0.980921977512794,"not sig."
"DDB_G0290123",1576.63609652807,0.0498423877124639,0.0912505859880632,0.568790305817562,0.569498454243823,0.759787601214716,"not sig."
"DDB_G0290127",19.2504214565118,-0.0729446208405569,0.16849746218205,-0.134078564244772,0.893340449833131,0.943710105546262,"not sig."
"DDB_G0290133",338.862862302605,-0.325535964951979,0.148507646347563,-2.45013203509505,0.0142803838638045,0.071963798829402,"FDR 0.1"
"DDB_G0290139",1761.42481137539,-0.229159178706525,0.0952185869708188,-2.10188322484811,0.035563506367878,0.135375487202828,"not sig."
"DDB_G0290141",187312.012757971,-0.354644430082891,0.124021913284946,-2.53880014463147,0.0111233344916115,0.060642933623226,"FDR 0.1"
"DDB_G0290143",118.942755509658,-0.283787078073594,0.126560307211441,-2.62821672803718,0.008583381043439,0.0507842259078192,"FDR 0.1"
"DDB_G0290145",11.1046667446765,-0.0957323753386784,0.165654971644074,-1.10505043253855,0.269137736857708,0.49792414768077,"not sig."
"DDB_G0290147",702.661775530508,0.155214216291591,0.128640942231582,1.09851160661213,0.271981152294813,0.501028400477584,"not sig."
"DDB_G0290157",3198.22023404145,-0.0157375487605847,0.084924932913783,-0.109928628062033,0.912465978218252,0.954666239621333,"not sig."
"DDB_G0290159",131.87863766587,0.0746078318202705,0.147355519424691,0.29626674941091,0.76702637680976,0.877737851786064,"not sig."
"DDB_G0290163",642.210687495589,0.106975380530249,0.110957734813078,1.23235295800936,0.217817265312994,0.436530942023762,"not sig."
"DDB_G0290165",47.5529686193491,0.361469918876924,0.163254714582935,2.40516335867499,0.0161652378884223,0.0785613575137861,"FDR 0.1"
"DDB_G0290169",59.5422416753214,0.127033107863773,0.143165951310191,0.733518544003462,0.46324222179696,0.678362620309532,"not sig."
"DDB_G0290171",100.710901452702,-0.250876403593147,0.135175674457828,-1.50861407967317,0.131397433969643,0.315422040887335,"not sig."
